200
=============Load dataset successfully=============
cofinal...
=============Load model successfully=============
Namespace(video_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/swintx_avg_fps25_clip32', clip_num=68, train_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/train.txt', test_label_path='/home/zkl/Documents/Data/GDLT_data/VST/RG/test.txt', action_type='Ball', score_type='Total_Score', model_name='Ball', submodel_name='cofinal', ckpt=None, test=False, epoch=250, batch=32, lr=0.01, momentum=0.9, weight_decay=0.0001, optim='sgd', lr_decay='cos', decay_rate=0.01, warmup=0, in_dim=1024, hidden_dim=256, n_head=1, n_encoder=1, n_decoder=2, n_query=4, alpha=1.0, margin=1.0, dropout=0.3, activate_regular_restrictions=2, loss_align=1, ab=0)
=============Begin training=============
/home/zkl/.conda/envs/AQA/lib/python3.9/site-packages/numpy/lib/npyio.py:719: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  val = np.asanyarray(val)
Epoch: 121	Loss: 0.0811	Train Coef: 0.736	Test Loss: 0.0093	Test Coef: 0.774576	Test rl2: 1.5518
Epoch: 122	Loss: 0.0827	Train Coef: 0.776	Test Loss: 0.0099	Test Coef: 0.766028	Test rl2: 1.6464
Epoch: 123	Loss: 0.0815	Train Coef: 0.744	Test Loss: 0.0081	Test Coef: 0.808721	Test rl2: 1.3556
Epoch: 124	Loss: 0.0803	Train Coef: 0.712	Test Loss: 0.0090	Test Coef: 0.786246	Test rl2: 1.4952
Epoch: 125	Loss: 0.0819	Train Coef: 0.815	Test Loss: 0.0095	Test Coef: 0.765500	Test rl2: 1.5925
Epoch: 126	Loss: 0.0827	Train Coef: 0.792	Test Loss: 0.0086	Test Coef: 0.797339	Test rl2: 1.4425
Epoch: 127	Loss: 0.0815	Train Coef: 0.706	Test Loss: 0.0088	Test Coef: 0.773424	Test rl2: 1.4606
Epoch: 128	Loss: 0.0812	Train Coef: 0.746	Test Loss: 0.0094	Test Coef: 0.765884	Test rl2: 1.5766
Epoch: 129	Loss: 0.0820	Train Coef: 0.747	Test Loss: 0.0085	Test Coef: 0.777218	Test rl2: 1.4174
Epoch: 130	Loss: 0.0814	Train Coef: 0.837	Test Loss: 0.0080	Test Coef: 0.808097	Test rl2: 1.3401
Epoch: 131	Loss: 0.0809	Train Coef: 0.821	Test Loss: 0.0104	Test Coef: 0.745570	Test rl2: 1.7412
Epoch: 132	Loss: 0.0812	Train Coef: 0.790	Test Loss: 0.0090	Test Coef: 0.774912	Test rl2: 1.4953
Epoch: 133	Loss: 0.0822	Train Coef: 0.730	Test Loss: 0.0094	Test Coef: 0.768381	Test rl2: 1.5713
Epoch: 134	Loss: 0.0812	Train Coef: 0.829	Test Loss: 0.0086	Test Coef: 0.791529	Test rl2: 1.4314
Epoch: 135	Loss: 0.0821	Train Coef: 0.762	Test Loss: 0.0092	Test Coef: 0.779283	Test rl2: 1.5298
Epoch: 136	Loss: 0.0806	Train Coef: 0.787	Test Loss: 0.0100	Test Coef: 0.764923	Test rl2: 1.6649
Epoch: 137	Loss: 0.0822	Train Coef: 0.774	Test Loss: 0.0085	Test Coef: 0.794938	Test rl2: 1.4202
Epoch: 138	Loss: 0.0830	Train Coef: 0.713	Test Loss: 0.0104	Test Coef: 0.754118	Test rl2: 1.7338
Epoch: 139	Loss: 0.0816	Train Coef: 0.760	Test Loss: 0.0084	Test Coef: 0.800413	Test rl2: 1.3969
Epoch: 140	Loss: 0.0814	Train Coef: 0.748	Test Loss: 0.0087	Test Coef: 0.782452	Test rl2: 1.4548
Epoch: 141	Loss: 0.0816	Train Coef: 0.617	Test Loss: 0.0093	Test Coef: 0.766652	Test rl2: 1.5523
Epoch: 142	Loss: 0.0810	Train Coef: 0.940	Test Loss: 0.0093	Test Coef: 0.773808	Test rl2: 1.5470
Epoch: 143	Loss: 0.0811	Train Coef: 0.723	Test Loss: 0.0090	Test Coef: 0.785334	Test rl2: 1.5047
Epoch: 144	Loss: 0.0812	Train Coef: 0.766	Test Loss: 0.0090	Test Coef: 0.779715	Test rl2: 1.4941
Epoch: 145	Loss: 0.0809	Train Coef: 0.749	Test Loss: 0.0085	Test Coef: 0.789223	Test rl2: 1.4164
Epoch: 146	Loss: 0.0821	Train Coef: 0.648	Test Loss: 0.0089	Test Coef: 0.784997	Test rl2: 1.4825
Epoch: 147	Loss: 0.0816	Train Coef: 0.752	Test Loss: 0.0093	Test Coef: 0.773712	Test rl2: 1.5582
Epoch: 148	Loss: 0.0808	Train Coef: 0.746	Test Loss: 0.0091	Test Coef: 0.790952	Test rl2: 1.5128
Epoch: 149	Loss: 0.0817	Train Coef: 0.806	Test Loss: 0.0091	Test Coef: 0.778418	Test rl2: 1.5134
Epoch: 150	Loss: 0.0810	Train Coef: 0.718	Test Loss: 0.0093	Test Coef: 0.785622	Test rl2: 1.5550
Epoch: 151	Loss: 0.0812	Train Coef: 0.666	Test Loss: 0.0098	Test Coef: 0.769870	Test rl2: 1.6354
Epoch: 152	Loss: 0.0812	Train Coef: 0.782	Test Loss: 0.0091	Test Coef: 0.779042	Test rl2: 1.5186
Epoch: 153	Loss: 0.0818	Train Coef: 0.776	Test Loss: 0.0088	Test Coef: 0.779811	Test rl2: 1.4702
Epoch: 154	Loss: 0.0813	Train Coef: 0.783	Test Loss: 0.0087	Test Coef: 0.791721	Test rl2: 1.4572
Epoch: 155	Loss: 0.0825	Train Coef: 0.755	Test Loss: 0.0094	Test Coef: 0.763099	Test rl2: 1.5608
